Lemma	SF	Analysis	Segmentation	Freq
yhteysupseerin	yhteysupseerin	yhteys_N-upseri_N-GEN	yhteys-upseri-n	1
yhtiösopimuksen	yhtiösopimuksen	yhtiö_N-sopimus_N-GEN	yhtiö-sopimukse-n	1
ykdiplomaatin	ykdiplomaatin	yk-diplomati_N-GEN	yk-diplomati-n	1
ykedustustot	ykedustustot	yk-edustusto_N-PL	yk-edustusto-t	1
ykkösohjelmarahaa	ykkösohjelmarahaa	ykönen_N-ohjelma_N-raha_N-PTV	ykös-ohjelma-raha-a	1
yksilöille	yksilöille	yksilö_N-PL-AL	yksilö-i-le	1
yksityisautoja	yksityisautoja	yksityinen_A-auto_N-PL-PTV	yksityis-auto-j-a	1
yksityiskäytöstä	yksityiskäytöstä	yksityinen_A-käytö_N-ELA	yksityis-käytö-stä	1
yleispätevän	yleispätevän	yleinen_A-päteä_V-PCP1-GEN	yleis-päte-vä-n	1
yleisurheilujoukkueen	yleisurheilujoukkueen	yleinen_A-urheila_V-DVU-joukue_N-GEN	yleis-urheil-u-joukue-n	1
ylhäältäpäin	ylhäältäpäin	ylhältä_ADV-ABL-päin_ADV	ylhä-ltä-päin	1
ylikorostamisesta	ylikorostamisesta	ylikorosta_V-DVMINEN-ELA	ylikorosta-mise-sta	1
ylikorostuneen	ylikorostuneen	ylikorosta_V-DVU-PCP2-GEN	ylikorost-u-ne-n	1
ylioppilasmatrikkeli	ylioppilasmatrikkeli	yliopilas_N-matrikeli_N	yliopilas-matrikeli	1
ylistalo	ylistalo	ylinen_A-talo_N	ylis-talo	1
ylityömääräystä	ylityömääräystä	ylityö_N-märätä_V-DVUS-PTV	ylityö-märä-ys-tä	1
yllättäviä	yllättäviä	yltä_V-DVTA-PCP1-PL-PTV-ylätä_V	ylä-tä-v-i-ä-ylätä	1
yllättävässä	yllättävässä	yltä_V-DVTA-PCP1-INE-ylätä_V	ylä-tä-vä-sä-ylätä	1
ylpeydenaiheemme	ylpeydenaiheemme	ylpeä_A-DAUS-GEN-aihe_N-1PL	ylpe-yde-n-aihe-me	1
ylähirrestä	ylähirrestä	ylä_PFX-hirsi_N-ELA	ylä-hire-stä	1
ympäripäissään	ympäripäissään	ympäripä_N-PL-INE-3SGPL-ympäripäinen_A-sä_N-GEN	ympäripä-i-sä-än-ympäripäis-sä-n	1
ympäristömerkin	ympäristömerkin	ympäristö_N-merki_N-GEN	ympäristö-merki-n	1
ympäristömerkinnät	ympäristömerkinnät	ympäristö_N-merkitä_V-DVNTA-PL	ympäristö-merki-nä-t	1
ympäristövalmiusjoukon	ympäristövalmiusjoukon	ympäristö_N-valmius_N-jouko_N-GEN	ympäristö-valmius-jouko-n	1
yrityskohtaiset	yrityskohtaiset	yritä_V-DVUS-kohtainen_A-PL	yrit-ys-kohtaise-t	1
yrjölällä	yrjölällä	yrjölä_N-ADE	yrjölä-lä	1
yrttikylpyjä	yrttikylpyjä	yrti_N-kylpy_N-PL-PTV	yrti-kylpy-j-ä	1
yönäytöksenä	yönäytöksenä	yö_N-näytös_N-ES	yö-näytökse-nä	1
yöpaikkaani	yöpaikkaani	yö_N-paika_N-ILL-1SG	yö-paika-a-ni	1
yöpaikoista	yöpaikoista	yö_N-paika_N-PL-ELA	yö-paiko-i-sta	1
yöpakkanen	yöpakkanen	yö_N-pakanen_N	yö-pakanen	1
yöuniani	yöuniani	yö_N-uni_N-PL-PTV-1SG	yö-un-i-a-ni	1
ärsyttämällä	ärsyttämällä	ärsytä_V-DVMA-ADE	ärsytä-mä-lä	1
ärsyttääkö	ärsyttääkö	ärsytä_V-INF1-kO_CLI	ärsytä-ä-kö	1
äänestäneeni	äänestäneeni	änestä_V-PCP2-1SG	änestä-ne-ni	1
äänialansa	äänialansa	äni_N-ala_N-3SGPL_nsA	äni-ala-nsa	1
ääniharavoina	ääniharavoina	äni_N-hara_N-voi_N-PL-ES	äni-hara-vo-i-na	1
ääninäytteitä	ääninäytteitä	äni_N-näyte_N-PL-PTV	äni-näyte-i-tä	1
ääniärsykkeille	ääniärsykkeille	äni_N-ärsyke_N-PL-AL	äni-ärsyke-i-le	1
äärimuodossaan	äärimuodossaan	äri_N-muoto_N-INE-3SGPL	äri-muodo-sa-an	1
äärioikeistolaisuuden	äärioikeistolaisuuden	äri_N-oikeistolainen_A-DAUS-GEN	äri-oikeistolais-ude-n	1
öljykauppoihin	öljykauppoihin	öljy_N-kaupa_N-PL-ILL	öljy-kaupo-i-hin	1
öljytankkerin	öljytankkerin	öljy_N-tankeri_N-GEN	öljy-tankeri-n	1
